"Is Laundering" "From Account" "To Account" "Payment Type" "Amount Paid" "Type Account From" "Type Account To" "Avg Stock Account From" "Avg Stock Account To"
0 "U02957" "U06954" "Credit Card" 13.66 "E" "B" 141593.267 232802.571
0 "U03010" "U06219" "ACH" 96846.618 "B" "B" 364891.935 61087.918
0 "U03334" "U07216" "ACH" 4362.93 "D" "E" 13200.732 6348.955
0 "U04557" "U01199" "Cheque" 22457.403 "E" "A" 208449.633 715738.663
0 "U05101" "U00420" "ACH" 874773 "E" "F" 3100219.023 167871.737
0 "U07121" "U05970" "Credit Card" 35.11 "B" "F" 735027.072 50477.519
0 "U08082" "U09733" "Cheque" 17024657.177 "A" "B" 32137925.507 3701249.665
0 "U08086" "U05184" "Credit Card" 16.51 "C" "B" 754294.684 1078640.551
0 "U08127" "U03608" "Credit Card" 2863.58 "B" "B" 22758.587 630367.136
0 "U08462" "U00631" "Credit Card" 2.12 "C" "E" 101871.679 4576441.62
0 "U08467" "U06361" "ACH" 847.144 "E" "B" 42558560.852 26564.467
0 "U09008" "U00742" "Cheque" 1766090.884 "B" "E" 6185753.535 8092.793
0 "U09290" "U00560" "Credit Card" 53.27 "A" "C" 5720962.346 3913652.522
0 "U09908" "U00693" "ACH" 9205.13 "F" "F" 12347450.185 4688859.439
0 "U10215" "U01144" "Cheque" 646.522 "B" "B" 2949.643 47242.601
0 "U10321" "U00093" "Cheque" 815.697 "A" "C" 32882456.627 1125969.676
0 "U11206" "U08197" "Cheque" 16085.09 "B" "D" 196515137.673 462147.127
0 "U11974" "U02591" "ACH" 2287.65 "A" "B" 16753.897 4592.866
0 "U00464" "U01346" "Cheque" 18085.653 "A" "E" 11904473.682 692177.433
0 "U00464" "U03760" "Cheque" 3625.38 "A" "A" 11903950.78 886662.368
0 "U00548" "U03382" "Cheque" 186908.28 "D" "D" 360790.386 9769.348
0 "U00735" "U05244" "Cheque" 181430.75 "E" "C" 447541.722 47407238.007
0 "U00762" "U04030" "Credit Card" 130.83 "A" "B" 9813.278 25553855.655
0 "U01277" "U06655" "Cheque" 1489.719 "E" "D" 62476505.691 333139.098
0 "U01439" "U05226" "Cheque" 15236.476 "D" "B" 1636354.906 481442.877
0 "U01770" "U02814" "Cheque" 43888.41 "D" "F" 224615.976 7897.525
0 "U01774" "U01413" "Cheque" 487167.506 "F" "B" 656605.516 525283.592
0 "U01947" "U08790" "Credit Card" 41.71 "B" "C" 6978723.561 1224660.047
0 "U02316" "U06318" "Credit Card" 25.03 "F" "B" 3026918.405 3547862.973
0 "U02599" "U02647" "Cheque" 1311752.619 "E" "B" 5578716.028 13841.184
0 "U03126" "U02958" "Cheque" 1292.87 "B" "C" 1278078.285 4173319.93
0 "U03171" "U08052" "Cheque" 151957.66 "B" "A" 12589634.44 12922175.435
0 "U03206" "U02235" "ACH" 25318.746 "B" "D" 1728449.433 3937279.856
0 "U03702" "U07048" "Cheque" 106531.28 "B" "A" 1069959.698 824166.908
0 "U04525" "U01904" "Cheque" 3475.118 "E" "E" 39003.421 51540626.721
0 "U04721" "U07853" "Credit Card" 10.68 "F" "B" 488755.808 10743.372
0 "U05111" "U05619" "Cash" 909.963 "A" "A" 5383.229 851171.574
0 "U05247" "U09455" "Cheque" 4144.376 "F" "C" 22483.331 36713.087
0 "U05270" "U01434" "Cheque" 8351.536 "D" "B" 1559844.337 3668063.176
0 "U06826" "U06358" "Cheque" 444.384 "D" "E" 15030.978 1066257.19
0 "U07928" "U06234" "ACH" 100491.511 "E" "B" 343747.851 900916.985
0 "U08042" "U05491" "Cheque" 736.58 "B" "C" 214293.226 1761044.312
0 "U08050" "U01270" "Cheque" 18247324.293 "A" "E" 63885139.407 109964.43
0 "U08725" "U08887" "ACH" 1494.878 "F" "B" 9014.298 401779.557
0 "U09657" "U08530" "Credit Card" 152163.972 "B" "B" 23870926.528 31274.227
0 "U10590" "U02595" "Cheque" 1 "D" "B" 24240.723 528202.577
0 "U10617" "U03835" "Cheque" 15805.055 "D" "B" 110671.353 15432002.076
0 "U10972" "U05044" "ACH" 6945.63 "A" "B" 259167.064 46669.786
0 "U11339" "U04160" "ACH" 9581.53 "B" "B" 383363.846 5610.877
0 "U12536" "U02116" "ACH" 1959.28 "E" "F" 14584.75 48941.526
0 "U00083" "U06108" "ACH" 588452.807 "B" "B" 7755762.048 16169.71
0 "U00275" "U04556" "Cheque" 428.88 "E" "B" 41927.857 154918.304
0 "U00450" "U07343" "Cheque" 1458.455 "A" "E" 332398.955 2874017.397
0 "U00459" "U09123" "Credit Card" 7.12 "E" "A" 505797.806 13605.859
0 "U00464" "U02162" "ACH" 79534.072 "E" "E" 11905144.451 1243468.39
0 "U00464" "U03087" "Cheque" 3090.112 "E" "B" 11905776.561 69402.511
0 "U00464" "U04741" "ACH" 15767.968 "E" "B" 11903812.395 631252.857
0 "U00464" "U06076" "Cheque" 509716.117 "E" "A" 11905042.028 36473.499
0 "U00957" "U00517" "Cheque" 47350.452 "F" "E" 445370.218 20953.433
0 "U01685" "U07917" "Credit Card" 793.999 "B" "E" 7704.884 5677229.126
0 "U01757" "U03141" "Cheque" 174.87 "B" "F" 11518477.899 365353.767
0 "U01759" "U00121" "Cheque" 1497.948 "B" "B" 9500.889 13314283.896
0 "U01929" "U01473" "Cheque" 91373.11 "B" "B" 1781339.126 891491276.62
0 "U01953" "U02249" "Cheque" 19880.58 "B" "C" 149442.815 97655.819
0 "U01957" "U02319" "ACH" 4489.771 "F" "E" 5609841.16 17879.652
0 "U02456" "U06946" "Cheque" 6052.76 "E" "A" 129305262.249 908888442.862
0 "U02509" "U02741" "Cheque" 112369.63 "A" "D" 286603.674 114739.013
0 "U02647" "U05831" "Credit Card" 30.1 "B" "B" 16450.114 547556.464
0 "U02760" "U00362" "Cheque" 1235.3 "E" "B" 230992.022 1042360.395
0 "U02767" "U03172" "Cheque" 78901.556 "B" "D" 25503009.176 509998.754
0 "U03557" "U00722" "Wire" 32167.992 "B" "E" 1429495.954 505188.573
0 "U03565" "U00469" "Credit Card" 9.26 "D" "E" 3079854.397 756815.859
0 "U04540" "U06922" "Cheque" 813080.9 "A" "E" 1152953.359 115963.229
0 "U04559" "U09364" "ACH" 1806.92 "A" "B" 588630.907 2743466.909
0 "U04661" "U05157" "ACH" 1594.482 "B" "B" 125583.562 137717.164
0 "U04739" "U01351" "Cheque" 931.888 "E" "E" 287252.921 94505.476
0 "U05690" "U09303" "Cheque" 3671.97 "B" "E" 24241.106 5067.877
0 "U06045" "U08910" "Credit Card" 28.29 "B" "A" 435411.959 332095.527
0 "U06223" "U05650" "Cheque" 1259.729 "E" "E" 7401.897 2366426.027
0 "U06453" "U06182" "Cheque" 49764.5 "A" "B" 108921954.831 27985.13
0 "U06493" "U04540" "Cheque" 19120.08 "A" "A" 145049.315 1152448.839
0 "U06604" "U01995" "Cash" 1905.573 "B" "E" 570684.653 1732023.243
0 "U07291" "U02184" "Credit Card" 144.6 "D" "E" 177099695.76 1104905.584
0 "U07680" "U08326" "Cheque" 1760.531 "B" "B" 194429.455 4502832357.578
0 "U07689" "U04748" "ACH" 58785.879 "E" "B" 690776.338 21679640.429
0 "U07747" "U00326" "ACH" 1029.62 "F" "A" 1489687.843 18328.019
0 "U07933" "U02227" "ACH" 47155.79 "B" "C" 144550.804 372084.96
0 "U08433" "U00916" "Credit Card" 5.16 "B" "E" 251594.981 21923.295
0 "U08856" "U02138" "Cheque" 10415.316 "F" "F" 41529.651 54575.565
0 "U10112" "U01753" "ACH" 34.44 "B" "A" 95031166.81 35769214.015
0 "U10287" "U04628" "ACH" 1694.41 "E" "B" 158822.437 65810.975
0 "U10322" "U06475" "Cheque" 1212.754 "B" "A" 105737.453 4884960.844
0 "U12048" "U07414" "ACH" 2676.9 "B" "F" 6914.358 912921.446
0 "U12401" "U00173" "ACH" 9306.025 "E" "B" 54029.804 2795198.659
0 "U12819" "U09565" "ACH" 18995.08 "A" "D" 133400.72 1070991.93
0 "U00085" "U09049" "Cheque" 328258.951 "A" "C" 418650.488 1733478.451
0 "U00115" "U00256" "Cheque" 5824.51 "D" "E" 65734341.6 3743440.7
0 "U00464" "U00466" "Credit Card" 1078.137 "D" "C" 11904049.643 553162.72
0 "U00464" "U02456" "Cheque" 41425.462 "D" "E" 11906602.552 129306340.023
0 "U00508" "U04323" "Credit Card" 126583.689 "D" "F" 104409.292 105597.66
0 "U00926" "U03420" "ACH" 5749.531 "D" "F" 24069.238 2306270.34
0 "U00987" "U07959" "Cheque" 269013.958 "B" "B" 478520.055 8349.943
0 "U01822" "U02923" "Cheque" 135699.894 "E" "B" 512228.929 35312.433
0 "U02957" "U09360" "Cheque" 22701.82 "E" "C" 140815.922 2266762.332
0 "U03793" "U09248" "Cheque" 4204.345 "B" "C" 58359.387 716120.512
0 "U04557" "U07713" "Cheque" 7770.43 "B" "E" 207553.332 845507.633
0 "U05582" "U04021" "Cheque" 3973.98 "E" "E" 16207.453 10265.446
0 "U05671" "U05670" "Cheque" 2223.155 "C" "B" 3710727.13 217086.836
0 "U05760" "U08030" "Cheque" 17280.983 "A" "F" 7979327.739 2029628.135
0 "U06479" "U09616" "Cheque" 191073.531 "A" "A" 675461.289 3313335.923
0 "U07011" "U00147" "ACH" 207.443 "C" "A" 94524853.976 3397247.022
0 "U07048" "U03003" "Credit Card" 149.014 "A" "D" 823550.84 2572537.192
0 "U07297" "U06112" "Credit Card" 66.06 "F" "A" 4144126.101 8264039.344
0 "U08438" "U08581" "ACH" 1256.299 "B" "D" 9067.718 1584273.14
0 "U10120" "U05489" "Cheque" 29864.5 "F" "B" 105941.494 6058262.056
0 "U12146" "U02096" "ACH" 28433.92 "E" "E" 105801.779 3761517.524
0 "U12638" "U02186" "ACH" 723.46 "A" "F" 1567934.037 7268416.297
0 "U12980" "U09641" "Cash" 2238.592 "F" "E" 196850.973 22123.659
0 "U00747" "U04958" "Cheque" 94.62 "F" "C" 207300.579 159912.013
0 "U01679" "U09794" "Wire" 133476130.912 "F" "D" 9841746128.475 2324498.123
0 "U01737" "U00964" "Cheque" 2929.948 "B" "A" 122195464.645 1542870.988
0 "U01764" "U08932" "Cheque" 360561.1 "F" "D" 412264.469 36127.393
0 "U01862" "U07688" "Cheque" 612.972 "B" "D" 80737.705 12549.308
0 "U02207" "U06543" "Cheque" 80385.74 "F" "A" 1416418.89 32113.813
0 "U02381" "U04311" "Credit Card" 7.95 "E" "E" 2328.522 2340044.348
0 "U02799" "U02894" "Cheque" 3605798.34 "E" "A" 7053160.636 187778.418
0 "U03217" "U01713" "Credit Card" 1187.12 "A" "C" 38548.575 490164.719
0 "U03363" "U03073" "Cheque" 1525.99 "A" "A" 25080.071 5182.136
0 "U04122" "U04074" "Credit Card" 80.61 "E" "A" 1773401.166 2985245.196
0 "U04457" "U03848" "Wire" 5916.973 "A" "B" 34407673.825 489844.572
0 "U04604" "U05977" "Cheque" 1180.826 "E" "E" 10314.062 25018.483
0 "U05011" "U07022" "Cheque" 5840.731 "E" "F" 34090.316 1121930.904
0 "U05131" "U05852" "Wire" 744.217 "E" "D" 7279201.733 42180.593
0 "U05238" "U09791" "Cheque" 509.81 "F" "E" 5263799.032 5497.444
0 "U06062" "U04082" "Credit Card" 0.54 "A" "B" 41006.804 3971741.495
0 "U07285" "U05760" "Cheque" 870.7 "B" "A" 88745.873 7980080.304
0 "U07724" "U03023" "Cheque" 10378.8 "C" "B" 34890.319 303085.807
0 "U07763" "U02196" "Cheque" 573.14 "A" "C" 23549232.232 9317023.105
0 "U08443" "U09734" "Credit Card" 6.3 "E" "A" 112009.356 25528.145
0 "U08915" "U02284" "Cheque" 86302.1 "E" "C" 307753.63 6914.087
0 "U09708" "U04032" "ACH" 1816.428 "E" "E" 936248.011 79981.668
0 "U10545" "U06402" "Cheque" 0.37 "F" "D" 17447.126 1709752.334
0 "U13318" "U02329" "ACH" 18164.987 "B" "B" 127392.676 62564.969
0 "U00155" "U04080" "Cheque" 25707.14 "E" "F" 46943758.821 2943298.574
0 "U00164" "U02807" "Cheque" 2056.27 "E" "D" 3378788.142 1891829.112
0 "U00464" "U07329" "Credit Card" 231826222.172 "E" "A" 11904223.433 7839710.326
0 "U00570" "U00619" "Cheque" 1187.164 "E" "F" 205757.144 14448.455
0 "U00616" "U00145" "Credit Card" 72262.57 "E" "D" 805632.428 8824254.268
0 "U00742" "U02231" "Cheque" 1363.09 "E" "C" 9407.338 17382720.96
0 "U01412" "U07921" "Cheque" 2327.42 "F" "B" 4681978.506 55748.099
0 "U01568" "U09572" "Credit Card" 1148.987 "E" "F" 267710.172 1768106.313
0 "U01813" "U00622" "Cheque" 28694.5 "E" "F" 10507438.27 58377.158
0 "U01909" "U00589" "Cheque" 7360.85 "C" "B" 10504994.5 21694.04
0 "U01974" "U00075" "Cheque" 1150.181 "F" "F" 3108778.794 15317421.061
0 "U02730" "U03188" "Cheque" 1789.327 "A" "C" 2295137.088 270353.716
0 "U02998" "U03152" "Cheque" 1271.184 "E" "B" 2455.881 43223169.986
0 "U03045" "U01148" "Cheque" 655.393 "F" "B" 832327.007 142058.912
0 "U03490" "U01765" "Credit Card" 11849.56 "F" "E" 14846.65 151826943.414
0 "U04021" "U08556" "Credit Card" 16.11 "E" "E" 9732.39 13866.491
0 "U04288" "U00139" "ACH" 1628.821 "B" "A" 38412.319 665260.189
0 "U04374" "U01912" "ACH" 1774.291 "E" "E" 22748324.519 36612966.708
0 "U04422" "U07091" "ACH" 1577788.132 "E" "A" 605389.992 30814414388.938
0 "U04435" "U06153" "Cheque" 5998.32 "B" "C" 319533196.714 6673142.453
0 "U05202" "U01540" "Cheque" 95405 "A" "F" 309505.8 226222.781
0 "U06657" "U07418" "Credit Card" 95.09 "F" "C" 12935.201 25561.607
0 "U06840" "U00450" "ACH" 1507.18 "C" "A" 10943.343 333305.063
0 "U06959" "U06895" "Credit Card" 167.93 "D" "B" 40689976.727 1526470.591
0 "U07049" "U04770" "Cheque" 1447.787 "A" "E" 270161.224 217049.109
0 "U07424" "U05830" "Cheque" 296.37 "A" "B" 8936.923 4538303.267
0 "U07931" "U00770" "Cheque" 58968.719 "B" "F" 120406.747 34852.62
0 "U08098" "U04700" "Cheque" 3809.5 "E" "E" 27100.443 6099.146
0 "U08218" "U05670" "Credit Card" 97.54 "B" "B" 5842.092 217484.304
0 "U08282" "U00287" "Cheque" 22470.82 "B" "F" 45526.708 8020066.362
0 "U08423" "U01917" "Credit Card" 14.01 "B" "E" 1958923.256 13412018.591
0 "U10072" "U07558" "Credit Card" 9801.67 "E" "C" 23689.606 17652.361
0 "U10163" "U06003" "Wire" 2096.582 "C" "E" 139395.692 1057433.788
0 "U11169" "U00530" "Cheque" 5843.78 "B" "C" 43077.511 4326354.878
0 "U11286" "U04044" "Cheque" 16800.397 "C" "F" 49562.968 401694.454
0 "U12616" "U07604" "ACH" 6696.34 "A" "D" 48638.228 204798.192
0 "U12648" "U05676" "ACH" 668 "A" "F" 28021.151 1248715.882
0 "U00041" "U00568" "Cheque" 218366.63 "B" "E" 20533456.691 5651.931
0 "U00076" "U08794" "Cheque" 510.147 "B" "B" 172213.017 12319.766
0 "U00100" "U01803" "Cash" 3844.054 "C" "E" 4118253.57 850117.864
0 "U00252" "U02910" "Cheque" 620998.79 "E" "B" 2243310.752 57998
0 "U00464" "U00006" "Cheque" 1463.61 "E" "B" 11905131.703 367045.343
0 "U00511" "U00511" "ACH" 14131 "E" "E" 1156141.82 1156680.189
0 "U00593" "U00138" "Cheque" 8796.48 "B" "B" 2777971.457 561544.44
0 "U00764" "U01542" "Credit Card" 2092.399 "F" "E" 22135839.064 14385965.012
0 "U01355" "U09700" "ACH" 26937.029 "B" "C" 211489.957 268421.358
0 "U01411" "U05199" "Credit Card" 4054.52 "B" "E" 21893.86 8179027.879
0 "U02138" "U09708" "Credit Card" 39.92 "F" "A" 53039.625 936308.758
0 "U02312" "U00274" "Credit Card" 3622.779 "B" "E" 33988.556 441778.991
0 "U02369" "U02358" "Cheque" 15105.411 "A" "B" 2344480.719 54131.288
0 "U02910" "U07952" "Credit Card" 83665.008 "A" "B" 58878.459 99091010.42
0 "U03449" "U02967" "Cheque" 588.23 "B" "D" 12564.569 727135837.95
0 "U03460" "U00480" "Cheque" 2992.899 "E" "A" 261477.545 57441.921
0 "U03479" "U04173" "Cash" 4749.473 "E" "C" 1224403.468 3325930.75
0 "U03490" "U01461" "Credit Card" 34.49 "E" "F" 15960.315 1452960.103
0 "U03641" "U01020" "Cheque" 933.413 "D" "E" 847055293.421 28082.674
0 "U04170" "U04762" "Cheque" 53562.669 "D" "A" 9968385.178 9203.401
0 "U05223" "U07176" "Cheque" 4627709.55 "B" "F" 6517670.81 6016.922
0 "U05895" "U01683" "Cheque" 3900.105 "B" "A" 14264.469 666340.105
0 "U06073" "U03081" "ACH" 1778.328 "A" "F" 36451.912 472330.411
0 "U06535" "U04727" "Cheque" 1005.24 "B" "B" 33603.254 52241.491
0 "U06746" "U07848" "Credit Card" 1875.276 "A" "A" 3199145.862 5092578.885
0 "U06985" "U01048" "ACH" 1092.724 "B" "B" 302519020.52 302085.459
0 "U06996" "U02052" "ACH" 201826.43 "B" "A" 4554198.518 1221513.78
0 "U07259" "U07648" "Cheque" 2257.71 "C" "F" 14072848.418 13895.919
0 "U07943" "U00307" "Cheque" 32792.94 "B" "B" 109838.857 402517.765
0 "U08819" "U07080" "Cheque" 1037.239 "A" "B" 8108.27 95058.126
0 "U09077" "U06533" "Credit Card" 0.81 "C" "A" 457833.219 356677.662
0 "U09180" "U06364" "Cheque" 23414243.71 "A" "D" 40999226.537 1123595.462
0 "U10042" "U04476" "Credit Card" 1422.183 "B" "B" 533807.63 190612.083
0 "U10111" "U00121" "ACH" 632.49 "E" "B" 6322.436 13314371.49
0 "U10740" "U03555" "Cheque" 16028.93 "A" "B" 8113691.333 709.702
0 "U10967" "U08405" "ACH" 9465.068 "D" "B" 66722.665 4210749.451
0 "U11244" "U08051" "Cheque" 0.62 "E" "C" 1097.82 4399948.251
0 "U12045" "U06229" "ACH" 2142.62 "D" "B" 15324.423 389450.502
0 "U12215" "U08061" "ACH" 0.48 "E" "B" 4.582 452338.47
0 "U12540" "U08434" "Cheque" 437.044 "E" "E" 1360721.323 148445.659
0 "U00040" "U02496" "Cheque" 10595.28 "B" "B" 191143636.321 397985.736
0 "U00223" "U09694" "Cheque" 7362935.342 "B" "B" 5075317.789 505369.189
0 "U00405" "U08069" "ACH" 831497.771 "B" "E" 5655092.179 20630.314
0 "U00464" "U00468" "Cheque" 2374.319 "B" "B" 11905506.966 64153.582
0 "U00464" "U01347" "Cheque" 204883.68 "B" "A" 11904941.932 1853869.181
0 "U00464" "U04271" "Cheque" 408.475 "B" "B" 11906056.814 164221349.267
0 "U00464" "U06077" "Cheque" 39692.57 "B" "E" 11905652.193 1265517.476
0 "U00516" "U09572" "Cheque" 28891.753 "F" "F" 699281105.582 1766756.499
0 "U00567" "U05767" "Cheque" 1658.923 "D" "D" 303547.686 19253.346
0 "U00742" "U08321" "Cheque" 1674.377 "D" "B" 9046.901 299858.149
0 "U01335" "U04364" "ACH" 1250.482 "F" "A" 23685.477 149581.08
0 "U01972" "U05460" "Cheque" 663966 "B" "F" 1206380.717 1319373.725
0 "U02133" "U01400" "Credit Card" 40.33 "E" "B" 4827.186 74177156.55
0 "U02187" "U08123" "Cheque" 6168.779 "E" "A" 213849.207 2500099.14
0 "U02285" "U05975" "Cheque" 19634.64 "A" "D" 46179.892 1748449.52
0 "U02480" "U02572" "Cheque" 840.41 "C" "A" 484380.731 346210.771
0 "U02482" "U00019" "Cheque" 2183999.362 "B" "B" 12128317.131 147002.354
0 "U03547" "U07433" "Cheque" 3611.982 "B" "F" 15116.267 1365077.1
0 "U03642" "U07591" "Cheque" 22932.073 "E" "C" 45193.232 18321.859
0 "U04193" "U00888" "Credit Card" 40.93 "B" "A" 3950.297 114409.565
0 "U04422" "U00607" "Cheque" 10574.18 "B" "B" 605465.149 123649.893
0 "U04690" "U09017" "Credit Card" 51.91 "E" "D" 5692253.619 536687236.39
0 "U04724" "U05642" "Cheque" 404.769 "F" "A" 192257.538 40727.577
0 "U04873" "U08191" "ACH" 2552.925 "C" "A" 121496.526 20923.841
0 "U05681" "U01590" "Cheque" 1409.661 "E" "F" 566404.73 33799.302
0 "U05704" "U05983" "Credit Card" 19.24 "F" "B" 3770.589 18307.388
0 "U05912" "U00687" "Credit Card" 15.99 "D" "D" 541808427.525 5524824.9
0 "U07281" "U08648" "Cheque" 895357.117 "E" "B" 900258.832 26091.823
0 "U07749" "U02462" "Credit Card" 14.78 "E" "C" 82407.131 9462085.275
0 "U07941" "U03589" "Cheque" 43973.87 "B" "B" 309561.297 195114585.893
0 "U07988" "U05768" "Credit Card" 45909.331 "E" "B" 181639.21 32394.989
0 "U08376" "U06767" "ACH" 102.801 "A" "F" 166185.445 4528697.514
0 "U09451" "U09799" "Credit Card" 2.69 "A" "C" 91828.773 2245617.998
0 "U11351" "U05320" "Cheque" 6992.709 "A" "E" 134466075.469 363556.248
0 "U11675" "U09133" "Cheque" 667.17 "D" "D" 6473.313 380561.934
0 "U11770" "U09688" "Cheque" 5082.317 "E" "D" 866806.373 3293.896
0 "U13153" "U07214" "Cheque" 0.21 "B" "D" 2027.759 187988.158
0 "U00259" "U07956" "Credit Card" 83565.614 "B" "E" 520378.687 86497.393
0 "U00464" "U05153" "Credit Card" 59499296.949 "B" "A" 11906961.323 125435.78
0 "U00474" "U08976" "Cheque" 27745.274 "D" "A" 593151.867 16180.446
0 "U00659" "U01917" "Cheque" 849.12 "C" "E" 3241495.482 13411632.574
0 "U00740" "U05639" "Cheque" 847.03 "A" "E" 110430995.474 1954966.549
0 "U01008" "U08330" "Cheque" 1547845.73 "B" "F" 2371944.851 4517090.826
0 "U01199" "U01275" "Cheque" 5989.5 "A" "E" 716242.07 724560.603
0 "U02077" "U09091" "Cheque" 822030.67 "C" "A" 1440942.46 205157811.971
0 "U02901" "U07363" "ACH" 1182.901 "A" "B" 2383498.305 338968.898
0 "U03322" "U08426" "ACH" 19376.235 "E" "A" 29056591.766 2882883.599
0 "U03744" "U05140" "Cheque" 1276.203 "B" "B" 18285393.826 104851575.448
0 "U04358" "U08638" "Credit Card" 24471.293 "E" "B" 4624077.813 3452936.631
0 "U04369" "U05653" "Cheque" 9251.69 "E" "C" 10350216.617 10133623.232
0 "U05018" "U05642" "Cheque" 3249.07 "E" "A" 76812.336 40464.739
0 "U05284" "U02621" "Credit Card" 39.35 "B" "E" 4935528.139 86337612.29
0 "U06241" "U03762" "Credit Card" 6.11 "C" "E" 3158328.791 57684.103
0 "U07318" "U08322" "Credit Card" 3.39 "D" "C" 183218.5 3673093.394
0 "U07880" "U09622" "Credit Card" 154.39 "B" "A" 4494.854 618609.9
0 "U08290" "U08892" "Cheque" 5184.06 "E" "D" 37095.067 120310976.785
0 "U08326" "U03683" "Cheque" 1929783244.039 "B" "B" 4502832165.21 2599937.822
0 "U08742" "U07241" "Credit Card" 20.57 "B" "B" 153713.489 2470176.134
0 "U09391" "U08899" "Cheque" 3854.14 "C" "C" 307267.581 139482.818
0 "U09754" "U08604" "Cheque" 3131.12 "B" "B" 12598.44 4153.573
0 "U09818" "U00383" "Credit Card" 165.77 "A" "C" 144004.183 552034.231
0 "U10075" "U03218" "Credit Card" 3044.623 "B" "B" 13790.257 9286306.086
0 "U10810" "U00894" "Credit Card" 5116.319 "E" "A" 37053.432 329751.108
0 "U11697" "U03461" "Cheque" 0.76 "B" "E" 1636.115 28419.328
0 "U12356" "U00878" "Credit Card" 1546.651 "E" "B" 59364.543 4642014.262
0 "U00033" "U07444" "Cheque" 123.65 "E" "B" 1040874.551 34249.754
0 "U00464" "U00001" "Cheque" 64810.42 "E" "E" 11905686.596 2421010.101
0 "U00464" "U05152" "Cheque" 16776504.39 "E" "A" 11905450.509 4560414710.952
0 "U00941" "U00542" "Cheque" 156472.64 "B" "D" 1047919.954 357036.585
0 "U01212" "U07156" "Credit Card" 3046.991 "B" "C" 1816069.27 9704.957
0 "U01329" "U01505" "Cheque" 842.393 "A" "A" 8715483.326 517013.707
0 "U03437" "U00058" "Cheque" 11806.93 "A" "E" 1829062.381 261796.206
0 "U03677" "U08320" "Cheque" 817.769 "A" "B" 837245.38 48568204.968
0 "U04355" "U08923" "Cheque" 65.19 "A" "B" 24496.069 347091.073
0 "U04364" "U00969" "Cheque" 22580.6 "A" "D" 149090.137 12682.086
0 "U04519" "U03400" "Cheque" 1186143.34 "B" "B" 66218228.745 1038726.544
0 "U04683" "U06959" "Cheque" 7585.918 "B" "D" 35708.619 40690073.587
0 "U04697" "U01414" "Cheque" 1354.54 "A" "B" 1701207.366 254412.375
0 "U05571" "U03974" "Cash" 733.394 "C" "A" 130704.777 7437.4
0 "U07236" "U09146" "Cheque" 798.37 "E" "A" 52289.339 4838.354
0 "U07300" "U01298" "Credit Card" 80.11 "F" "D" 24368.972 55705.412
0 "U07542" "U00570" "Credit Card" 157.18 "B" "E" 91923.793 205519.114
0 "U08632" "U00112" "Cheque" 1659.16 "B" "E" 9321564.435 210004.002
0 "U09146" "U02284" "Credit Card" 13.52 "A" "C" 4766.944 7454.098
0 "U09586" "U06287" "Cheque" 5432.052 "A" "F" 78102422.543 68915.677
0 "U10353" "U03717" "ACH" 44259.71 "E" "E" 36804804.564 1441696.86
0 "U11164" "U06084" "ACH" 22444.55 "E" "D" 1671726136.501 1190643.754
0 "U11550" "U08701" "Cheque" 2272.495 "F" "C" 32168.495 62548.554
0 "U11638" "U02733" "ACH" 21641.13 "B" "E" 80834.236 25471.493
0 "U12778" "U08681" "ACH" 168.4 "A" "B" 13154177.52 494047.068
0 "U00464" "U01705" "Cheque" 66438.78 "A" "B" 11904516.937 6328032.22
0 "U00543" "U00543" "Cheque" 17006.64 "A" "A" 34486.352 31961.141
0 "U01093" "U00699" "ACH" 287077.267 "A" "D" 942463.029 638555.559
0 "U01484" "U06123" "ACH" 13096.394 "D" "B" 5386517.791 68531172.079
0 "U01560" "U00836" "Credit Card" 1015370.958 "B" "B" 16519862.079 30767.838
0 "U01670" "U06455" "Credit Card" 107.05 "B" "B" 6263641.626 212662.38
